parentdn,dn
"ou=Group,o=unixauthcaashp","cn=aeerw4,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aeft81,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aeg9ew,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aeg9wm,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aej3w3,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aekntp,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aem88y,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aen8ra,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aeqfb5,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aew10t,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=af1z06,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=af2kwx,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=af4tps,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=af7txv,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=af8h3w,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=af8vw0,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=afc3e3,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=afc8wj,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aff6zk,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=affn53,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=afglhf,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=afgr4q,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=afgsmm,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=afhxe9,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=afmcc9,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=afmjy4,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=afqnak,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=afs409,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=afsy9r,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ag5ewd,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ag5s9z,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ag6l6w,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ag994m,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=agfh4c,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=agh2c8,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=agjytn,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=agkw5w,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aglr2p,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=agr8nk,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=agv0pw,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ah0lrv,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ah2vnn,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ah6g3e,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ah6l72,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ahafkm,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ahjs83,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ahpyek,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ahqezz,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ahtg1y,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ahv7vk,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ahzd20,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai0211,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai0252,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai0281,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai0544,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai0550,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai0584,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai0593,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai0636,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai0732,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai0740,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai5950,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6149,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6159,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6258,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6264,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6274,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6280,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6282,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6283,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6284,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6288,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6290,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6302,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6332,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6338,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6340,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6346,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6350,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6401,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6403,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6404,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6436,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6446,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6458,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6462,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6469,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6472,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai6475,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ai7001,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aix,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aj0q5d,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aj0v21,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aj4y59,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aj8ghq,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aj9x6r,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ajc6vd,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ajdhkx,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ajfd4e,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ajg6er,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ajnml2,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ajpbw7,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ajqrb9,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ajr238+nsuniqueid=1f19bb02-0ac011ea-a7a1f2ab-33d115e8,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ajt3bv,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ajw89w,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ajwp09,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ajxfrs,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ajyycl,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ajz9t1,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ajzykq,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ak0jgq,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ak1wbe,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ak7h2f,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akb5kw,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akdey5,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akdga9,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akg9eb,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akgw8z,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akhq0w,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akjvcj,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akk6km,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aklfsg,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aklyn2,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akm69c,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akm9p4,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akmbc6,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akp2dg,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akq3av,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akrkj5,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aksbnw,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aktkfd,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akvf36,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akvpzc,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akx12z,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=akz0f7,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=al0bbm,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=al1bkf,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=al63vj,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=al7wwd,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=albn3b,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=alcdvw,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=alds5n,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=alvxrb,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aly59a,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=am0b8f,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=am0jqw,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=am26wr,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=am46zp,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=am55ps,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=am8al6,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=am8dw8,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=amb3rc,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ambs4a,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=amcfyz,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=amdkpp,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ame7k2,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=amfwtd,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aml0gn,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ammd4r,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=amn6kl,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=amqmyn,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=amrsyx,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=amz9zc,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=an11a9,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ane8mk,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ank45d,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ankxeh,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=anl70v,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=anq6nx,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=anrzbd,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ansible_testing,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=any5cz,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=aopadm,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ap0gp3,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ap0zyk,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ap3jmy,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ap6nv9,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ap8qsa,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=apbr2l,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=apc2pa,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=apc5eq,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ape631,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ape90g,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=apfr3g,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=app5l4,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=apr901,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=apsi6485,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=apsp33,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aptgr2,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=apwbfr,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=apxwag,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=apycgc,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aq0gtw,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aq18d7,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aq8g7d,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aq8lhj,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aqas1t,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aqg1xm,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aqgx3p,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aqh2vs,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aqkwt9,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aqptam,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aqramf,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aqwwk4,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aqx4wt,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aqxqm6,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aqzd3m,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ar072w,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ar14t6,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ar1wlv,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ar3xl0,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ar4zzd,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ar59tr,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ar61dt,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ar6713,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ar795s,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ar7f51,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ar7r2s,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ara5yf,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=arbw4m,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=architectes,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=arcmel,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ard5y1,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=arf8p8,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=arh6kj,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=arj75p,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=arv7cm,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=aspp15,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=at0054,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=at0128,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=at7hwd,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=atae04,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=atest,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=atin09,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=atsvxe,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=av5m2y,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=axy1mm,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ay7wsh,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ayjxbf,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ayw2fd,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ayyt9t,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=azgff9,ou=Group,o=unixauthcaashp"
"ou=Netgroup,o=unixauthcaashp","cn=bdcaagishp,ou=Netgroup,o=unixauthcaashp"
"ou=Netgroup,o=unixauthcaashp","cn=bdcaashp,ou=Netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=bm55ps,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=ca_tst,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=caa-hprod-admins,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=caa-hprod-admins,ou=netgroup,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=caa-hprod-diapason,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=caa-hprod-rdusers,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=caa-hprod-rdusers,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=caa-prod-admins,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=caa-prod-admins,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=caa-prod-rdusers,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=caa-prod-rdusers,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=caagis-hprod-admins,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=caagis-hprod-admins,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=caagis-hprod-rdusers,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=caagis-hprod-rdusers,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=caagis-prod-admins,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=caagis-prod-admins,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=caagis-prod-rdusers,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=caagis-prod-rdusers,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=caasgrp,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=caci-hprod-admins,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=caci-hprod-admins,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=caci-hprod-rdusers,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=caci-hprod-rdusers,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=caci-prod-admins,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=caci-prod-admins,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=caci-prod-rdusers,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=caci-prod-rdusers,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=camca-hprod-admins,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=camca-hprod-admins,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=camca-hprod-rdusers,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=camca-hprod-rdusers,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=camca-prod-admins,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=camca-prod-admins,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=camca-prod-rdusers,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=camca-prod-rdusers,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=cntlm_admin,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=cntlm_admin,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=create,ou=Group,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=db2_admin,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=db2_admin,ou=netgroup,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=docker_admin,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=docker_admin,ou=netgroup,o=unixauthcaashp"
"ou=Sudoers,o=unixauthcaashp","cn=docker_cmd,ou=Sudoers,o=unixauthcaashp"
"ou=secureSudoers,o=unixauthcaashp","cn=docker_cmd,ou=secureSudoers,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=dynatrace_admin,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=dynatrace_admin,ou=netgroup,o=unixauthcaashp"
"ou=Sudoers,o=unixauthcaashp","cn=edge,ou=Sudoers,o=unixauthcaashp"
"ou=group,o=unixauthcaashp","cn=edge,ou=group,o=unixauthcaashp"
"ou=secureSudoers,o=unixauthcaashp","cn=edge,ou=secureSudoers,o=unixauthcaashp"
"ou=Group,o=unixauthcaashp","cn=editors,ou=Group,o=unixauthcaashp"
"ou=netgroup,o=unixauthcaashp","cn=emczookpnetgrp,ou=netgroup,o=unixauthcaashp"
"ou=group,o=unixauthcaashp","cn=gapckdb2,ou=group,o=unixauthcaashp"
"ou=group,o=unixauthcaashp","cn=gbpckmca,ou=group,o=unixauthcaashp"
"ou=group,o=unixauthcaashp","cn=gbpckmcr,ou=group,o=unixauthcaashp"
"ou=group,o=unixauthcaashp","cn=gbpckmcw,ou=group,o=unixauthcaashp"
"ou=group,o=unixauthcaashp","cn=gbpckrfa,ou=group,o=unixauthcaashp"
"ou=group,o=unixauthcaashp","cn=gbpckrfr,ou=group,o=unixauthcaashp"
"ou=group,o=unixauthcaashp","cn=gbpckrfw,ou=group,o=unixauthcaashp"
"ou=group,o=unixauthcaashp","cn=gbpcksia,ou=group,o=unixauthcaashp"
